"Timestamp";"CO2.ppm.";"airtemp.in.degreeC.";"humidity.in.rH.";"pressure.in.mbar.";"airtemp.out.degreeC.";"humidity.out.rH.";"pressure.out.mbar.";"PAR.umol.m.2s.1.";"H2O.temp.degreeC."
"06.03.23 15:30:01.107576";357.51837;27.668267;92.280272;1007.54241;27.488829;89.64487;1004.97873;200.625332;25.823743
"06.03.23 15:30:01.557735";358.189766;27.67376;92.28485;1007.58819;27.49066;89.64487;1004.9711;200.686368;25.82527
"06.03.23 15:30:02.7891";358.189766;27.67376;92.504594;1007.53478;27.492491;89.640292;1004.99399;200.564296;25.826797
"06.03.23 15:30:02.458050";357.609924;27.668267;92.495438;1007.61108;27.483336;89.649448;1004.95584;200.80844;26.035996
"06.03.23 15:30:02.908205";357.884586;27.65545;92.50612;1007.58056;27.479674;89.78984;1005.00162;200.625332;26.045158
"06.03.23 15:30:03.358366";358.12873;27.675591;92.501542;1007.58056;27.492491;89.795944;1004.98636;200.991548;26.045158
"06.03.23 15:30:03.808523";357.731996;27.767141;92.77317;1007.59582;27.481505;89.800522;1004.9711;200.991548;26.040577
"06.03.23 15:30:04.258678";357.701478;27.752493;92.77317;1007.58056;27.483336;89.795944;1005.00162;201.052584;26.045158
"06.03.23 15:30:04.708836";358.067694;27.750662;92.760962;1007.58056;27.481505;89.79747;1004.92532;201.174656;26.106238
"06.03.23 15:30:05.158998";358.067694;27.756155;92.77317;1007.55004;27.494322;89.788314;1005.00162;200.991548;26.1154
"06.03.23 15:30:05.609155";357.609924;27.779958;93.075318;1007.6416;27.505308;89.808152;1005.03977;201.846052;26.127616
"06.03.23 15:30:06.59318";358.342356;27.772634;93.079896;1007.65686;27.496153;89.81273;1005.06266;201.785016;26.126089
"06.03.23 15:30:06.509467";358.43391;27.761648;93.079896;1007.61108;27.505308;89.806626;1005.03214;201.601908;26.127616
"06.03.23 15:30:06.959627";357.793032;27.767141;93.285906;1007.66449;27.496153;89.808152;1004.9711;202.090196;26.188696
"06.03.23 15:30:07.409784";357.97614;27.756155;93.295062;1007.51952;27.501646;90.546736;1005.02451;201.968124;26.202439
"06.03.23 15:30:07.859942";358.372874;27.761648;93.29201;1007.65686;27.503477;90.551314;1005.05503;202.33434;26.199385
"06.03.23 15:30:08.310100";358.189766;27.763479;93.295062;1007.66449;27.499815;90.549788;1005.03214;202.151232;26.199385
"06.03.23 15:30:08.760263";357.915104;27.76531;93.51328;1007.61871;27.497984;90.543684;1005.03977;201.907088;26.342923
"06.03.23 15:30:09.210429";358.250802;27.763479;93.504124;1007.60345;27.576717;90.694758;1004.99399;202.33434;26.335288
"06.03.23 15:30:09.660574";358.494946;27.756155;93.511754;1007.63397;27.585872;90.69781;1005.05503;202.395376;26.34445
"06.03.23 15:30:10.110731";357.945622;27.767141;93.511754;1007.63397;27.591365;90.702388;1005.03977;202.456412;26.34445
"06.03.23 15:30:10.560888";358.159248;27.851367;93.801694;1007.63397;27.591365;90.696284;1005.05503;202.517448;26.34445
"06.03.23 15:30:11.11048";358.464428;27.845874;93.80322;1007.63397;27.584041;90.69018;1005.06266;202.212268;26.417746
"06.03.23 15:30:11.461203";357.82355;27.860522;93.791012;1007.62634;27.578548;90.696284;1004.98636;202.63952;26.413165
"06.03.23 15:30:11.911371";357.97614;27.844043;93.801694;1007.64923;27.587703;90.694758;1005.03977;202.517448;26.419273
"06.03.23 15:30:12.361519";358.43391;27.847705;94.01686;1007.66449;27.580379;90.699336;1005.07029;202.761592;26.419273
"06.03.23 15:30:12.811680";358.311838;27.85686;94.01686;1007.63397;27.593196;90.69781;1005.02451;202.9447;26.416219
"06.03.23 15:30:13.261835";357.945622;27.844043;94.021438;1007.63397;27.578548;90.691706;1005.05503;202.578484;26.492569
"06.03.23 15:30:13.711995";358.12873;27.849536;94.00923;1007.65686;27.576717;90.548262;1005.03214;203.005736;26.484934
"06.03.23 15:30:14.162151";358.43391;27.849536;94.232026;1007.59582;27.584041;90.548262;1005.06266;202.578484;26.492569
"06.03.23 15:30:14.612309";357.97614;27.855029;94.2305;1007.66449;27.589534;90.554366;1005.07029;202.517448;26.491042
"06.03.23 15:30:15.62466";358.006658;27.842212;94.233552;1007.64923;27.591365;90.554366;1005.01688;202.578484;26.487988
"06.03.23 15:30:15.512624";358.43391;27.842212;94.232026;1007.51952;27.596858;90.540632;1005.07029;200.80844;26.639161
"06.03.23 15:30:15.962782";357.97614;27.849536;94.225922;1007.64923;27.589534;90.554366;1005.03214;201.846052;26.636107
"06.03.23 15:30:16.412941";357.945622;27.855029;94.235078;1007.64923;27.595027;90.551314;1005.03977;200.80844;26.639161
"06.03.23 15:30:16.863099";358.403392;27.862353;94.236604;1007.7179;27.593196;90.551314;1005.03214;200.076008;26.639161
"06.03.23 15:30:17.313261";359.441004;27.851367;94.232026;1007.64923;27.574886;90.555892;1004.97873;199.770828;26.631526
