"Timestamp";"CO2.ppm.";"airtemp.in.degreeC.";"humidity.in.rH.";"pressure.in.mbar.";"airtemp.out.degreeC.";"humidity.out.rH.";"pressure.out.mbar.";"PAR.umol.m.2s.1.";"H2O.temp.degreeC."
"04.03.23 15:11:28.880940";359.19686;33.322395;71.056664;1006.71837;33.915639;63.304584;1004.30729;270.38948;35.355277
"04.03.23 15:11:29.331100";358.952716;33.318733;71.854762;1006.74126;33.890005;63.881412;1004.32255;271.366056;35.356804
"04.03.23 15:11:29.781257";358.73909;33.309578;71.857814;1006.77941;33.890005;63.879886;1004.32255;270.755696;35.359858
"04.03.23 15:11:30.231418";358.647536;33.31324;71.860866;1006.8023;33.897329;63.876834;1004.31492;270.877768;35.361385
"04.03.23 15:11:30.681580";359.074788;33.410283;73.33193;1006.76415;33.897329;63.879886;1004.31492;271.060876;35.136916
"04.03.23 15:11:31.131729";358.952716;33.395635;73.336508;1006.63444;33.897329;64.662724;1004.31492;270.0843;35.143024
"04.03.23 15:11:31.581888";358.494946;33.395635;73.319722;1006.77941;33.893667;64.673406;1004.29203;271.060876;35.136916
"04.03.23 15:11:32.32050";359.135824;33.410283;73.328878;1006.75652;33.900991;64.676458;1004.37596;270.38948;35.143024
"04.03.23 15:11:32.482209";359.257896;33.40479;74.786208;1006.78704;33.904653;64.665776;1004.40648;270.511552;35.143024
"04.03.23 15:11:32.932365";358.555982;33.402959;74.778578;1006.79467;33.987048;65.30517;1004.2844;270.38948;34.842205
"04.03.23 15:11:33.382521";358.800126;33.413945;74.798416;1006.70311;34.001696;65.309748;1004.44463;270.206372;34.855948
"04.03.23 15:11:33.832682";359.257896;33.424931;74.786208;1006.56577;33.996203;65.32043;1004.42937;270.938804;34.863583
"04.03.23 15:11:34.282838";359.013752;33.424931;76.110776;1006.93201;34.003527;65.321956;1004.437;270.511552;34.860529
"04.03.23 15:11:34.732997";358.89168;33.417607;76.106198;1006.85571;33.999865;65.688196;1004.3607;270.145336;34.871218
"04.03.23 15:11:35.183155";359.379968;33.4231;76.106198;1006.63444;33.996203;65.689722;1004.3607;270.267408;34.860529
"04.03.23 15:11:35.633314";359.379968;33.413945;76.112302;1006.90912;34.003527;65.67904;1004.39122;269.229796;34.571926
"04.03.23 15:11:36.83473";358.708572;33.520143;77.26901;1006.85571;33.996203;65.689722;1004.41411;269.718084;34.570399
"04.03.23 15:11:36.533632";359.257896;33.509157;77.275114;1006.726;34.001696;64.958768;1004.34544;269.47394;34.576507
"04.03.23 15:11:36.983792";359.471522;33.503664;77.27664;1006.92438;33.996203;64.960294;1004.42174;268.924616;34.579561
"04.03.23 15:11:37.433947";358.830644;33.512819;77.270536;1006.85571;33.99071;64.958768;1004.35307;269.229796;34.570399
"04.03.23 15:11:37.884108";358.952716;33.492678;78.36773;1006.6497;34.005358;64.539118;1004.42937;268.619436;34.579561
"04.03.23 15:11:38.334264";359.34945;33.507326;78.361626;1006.84045;33.994372;64.10726;1004.35307;268.497364;34.356619
"04.03.23 15:11:38.784426";359.19686;33.509157;78.366204;1006.79467;33.999865;64.11489;1004.41411;268.25322;34.355092
"04.03.23 15:11:39.234583";358.89168;33.505495;79.231446;1006.71837;34.003527;64.110312;1004.45226;267.94804;34.358146
"04.03.23 15:11:39.684742";359.166342;33.600707;79.287908;1006.90912;34.029161;63.676928;1004.33781;267.887004;34.347457
"04.03.23 15:11:40.134897";359.441004;33.580566;79.300116;1006.84045;34.095077;63.667772;1004.45226;267.581824;34.3612
"04.03.23 15:11:40.585059";358.830644;33.597045;79.295538;1006.79467;34.089584;63.67235;1004.437;267.398716;34.213081
"04.03.23 15:11:41.35216";359.074788;33.600707;80.179092;1006.8786;34.089584;63.673876;1004.45989;267.215608;34.210027
"04.03.23 15:11:41.485376";359.410486;33.600707;80.172988;1006.85571;34.096908;63.887516;1004.48278;266.910428;34.211554
"04.03.23 15:11:41.935535";358.800126;33.600707;80.163832;1006.86334;34.080429;63.89362;1004.3607;266.605248;34.206973
"04.03.23 15:11:42.385692";358.922198;33.580566;80.16841;1006.71837;34.087753;63.892094;1004.437;266.666284;34.210027
"04.03.23 15:11:42.835849";359.379968;33.597045;80.974138;1006.79467;34.087753;63.892094;1004.45989;266.42214;33.916843
"04.03.23 15:11:43.286006";359.34945;33.591552;80.972612;1006.8786;34.091415;64.037064;1004.437;266.239032;33.758035
"04.03.23 15:11:43.736166";358.89168;33.582397;80.964982;1006.85571;34.074936;64.03096;1004.42937;265.933852;33.762616
"04.03.23 15:11:44.186323";359.135824;33.597045;80.963456;1006.86334;34.08226;64.040116;1004.41411;265.933852;33.751927
"04.03.23 15:11:44.636486";359.50204;33.672116;81.560122;1006.90149;34.085922;64.032486;1004.44463;265.689708;33.767197
"04.03.23 15:11:45.86639";358.89168;33.67944;81.552492;1006.88623;34.091415;64.037064;1004.42174;265.994888;33.764143
"04.03.23 15:11:45.536800";358.952716;33.688595;81.552492;1006.69548;34.091415;64.035538;1004.42937;265.384528;33.690847
"04.03.23 15:11:45.986960";359.471522;33.675778;81.555544;1006.86334;34.089584;64.027908;1004.47515;265.323492;33.68932
"04.03.23 15:11:46.437114";358.922198;33.686764;82.12932;1006.88623;34.078598;64.03859;1004.39122;265.140384;33.680158
"04.03.23 15:11:46.887276";358.830644;33.675778;82.140002;1006.74889;34.093246;64.035538;1004.437;265.20142;33.687793
"04.03.23 15:11:47.337437";359.34945;33.686764;82.143054;1006.86334;34.093246;64.040116;1004.45226;265.079348;33.693901
"04.03.23 15:11:47.787591";359.441004;33.683102;82.141528;1006.87097;34.177472;65.538648;1004.42174;265.384528;33.391555
"04.03.23 15:11:48.237751";358.89168;33.673947;82.651212;1006.8023;34.184796;65.527966;1004.48278;264.59106;33.393082
"04.03.23 15:11:48.687911";358.800126;33.683102;82.645108;1006.88623;34.17381;65.543226;1004.38359;265.323492;33.390028
"04.03.23 15:11:49.138066";359.441004;33.675778;82.652738;1006.90149;34.182965;65.5417;1004.49041;264.652096;33.397663
"04.03.23 15:11:49.588225";358.952716;33.681271;83.089174;1006.75652;34.182965;65.906414;1004.42937;264.774168;33.39919
"04.03.23 15:11:50.38382";358.830644;33.780145;83.096804;1006.8786;34.177472;65.903362;1004.44463;265.018312;33.394609
"04.03.23 15:11:50.488549";359.410486;33.769159;83.095278;1006.90149;34.182965;65.894206;1004.46752;264.041736;33.176248
"04.03.23 15:11:50.938698";359.105306;33.776483;83.086122;1006.92438;34.170148;65.90794;1004.39122;264.713132;33.171667
"04.03.23 15:11:51.388857";358.861162;33.765497;83.437102;1006.76415;34.175641;65.979662;1004.437;264.28588;33.171667
"04.03.23 15:11:51.839018";359.288414;33.781976;83.438628;1006.84045;34.184796;65.982714;1004.47515;264.407952;33.176248
"04.03.23 15:11:52.289173";359.441004;33.772821;83.438628;1007.00831;34.179303;65.97661;1004.437;264.468988;33.148762
"04.03.23 15:11:52.739333";358.922198;33.765497;83.443206;1006.81756;34.186627;65.972032;1004.45989;263.919664;33.028129
"04.03.23 15:11:53.189520";359.746184;33.868033;83.72399;1006.77178;34.171979;65.981188;1004.44463;264.468988;33.025075
"04.03.23 15:11:53.639653";360.448098;33.86254;83.730094;1006.87097;34.17381;65.978136;1004.48278;263.9807;33.029656
"04.03.23 15:11:54.89808";360.142918;33.858878;83.73162;1006.89386;34.179303;65.981188;1004.45226;264.346916;33.029656
"04.03.23 15:11:54.539965";359.898774;33.860709;83.722464;1006.88623;34.177472;65.979662;1004.39122;264.59106;32.876956
"04.03.23 15:11:54.990125";361.02794;33.846061;84.024612;1006.73363;34.184796;65.96898;1004.47515;263.797592;32.884591
"04.03.23 15:11:55.440282";361.272084;33.858878;84.016982;1006.85571;34.177472;65.981188;1004.48278;263.797592;32.883064
"04.03.23 15:11:55.890442";360.936386;33.851554;84.023086;1006.8786;34.269022;64.180508;1004.52093;263.67552;32.887645
"04.03.23 15:11:56.340599";361.18053;33.857047;84.023086;1006.84808;34.263529;64.18356;1004.45989;263.248268;32.887645
"04.03.23 15:11:56.790760";361.48571;33.858878;84.232148;1006.83282;34.259867;64.177456;1004.42174;263.248268;32.733418
"04.03.23 15:11:57.240919";361.912962;33.846061;84.24283;1006.92438;34.267191;64.174404;1004.46752;262.393764;32.741053
"04.03.23 15:11:57.691079";361.729854;33.858878;84.2352;1006.84808;34.258036;63.896672;1004.46752;262.698944;32.741053
"04.03.23 15:11:58.141234";362.40125;33.866202;84.24283;1006.83282;34.267191;63.896672;1004.53619;262.027548;32.741053
"04.03.23 15:11:58.591399";362.340214;33.868033;84.4641;1006.93964;34.269022;63.892094;1004.53619;262.14962;32.737999
"04.03.23 15:11:59.41556";362.736948;33.86254;84.454944;1006.87097;34.263529;63.896672;1004.48278;262.088584;32.576137
"04.03.23 15:11:59.491708";363.377826;33.851554;84.4641;1006.79467;34.270853;63.158088;1004.52093;261.112008;32.586826
"04.03.23 15:11:59.941865";363.377826;33.868033;84.674688;1006.84808;34.269022;63.170296;1004.52093;261.356152;32.588353
"04.03.23 15:12:00.392025";362.950574;33.944935;84.679266;1006.84808;34.261698;63.16877;1004.54382;260.562684;32.582245
"04.03.23 15:12:00.842182";363.499898;33.950428;84.682318;1006.83282;34.269022;63.171822;1004.54382;259.341964;32.591407
"04.03.23 15:12:01.292342";364.38492;33.948597;84.674688;1006.93201;34.258036;62.15398;1004.48278;259.70818;32.450923
"04.03.23 15:12:01.742501";364.110258;33.941273;84.679266;1006.81756;34.267191;62.150928;1004.50567;259.341964;32.460085
"04.03.23 15:12:02.192660";363.835596;33.948597;84.67774;1006.83282;34.272684;62.155506;1004.55145;259.647144;32.463139
"04.03.23 15:12:02.642817";364.506992;33.950428;84.679266;1006.87097;34.267191;62.15398;1004.56671;259.158856;32.461612
"04.03.23 15:12:03.92978";365.45305;33.941273;84.680792;1006.83282;34.26536;61.346726;1004.55908;258.975748;32.463139
"04.03.23 15:12:03.543136";364.781654;33.946766;84.671636;1006.81756;34.256205;61.351304;1004.53619;257.938136;32.295169
"04.03.23 15:12:03.993291";365.239424;33.937611;84.68537;1006.81756;34.269022;61.351304;1004.45989;257.388812;32.31502
"04.03.23 15:12:04.443450";365.422532;33.959583;85.048558;1006.8786;34.26536;61.349778;1004.49041;257.205704;32.318074
"04.03.23 15:12:04.893609";365.025798;34.040147;85.045506;1006.74126;34.349586;60.919446;1004.45989;257.205704;32.313493
"04.03.23 15:12:05.343769";364.964762;34.038316;85.047032;1006.8786;34.360572;60.913342;1004.52856;255.923948;32.313493
"04.03.23 15:12:05.793926";365.361496;34.036485;85.033298;1006.94727;34.349586;60.919446;1004.5133;256.04602;32.229508
"04.03.23 15:12:06.244086";365.361496;34.038316;85.114176;1006.66496;34.362403;60.914868;1004.54382;255.74084;32.241724
"04.03.23 15:12:06.694243";364.873208;34.036485;85.115702;1006.84808;34.353248;60.913342;1004.49804;255.74084;32.243251
"04.03.23 15:12:07.144406";365.422532;34.041978;85.117228;1006.90149;34.362403;60.919446;1004.57434;255.496696;32.240197
"04.03.23 15:12:07.594565";365.514086;34.036485;85.115702;1006.84808;34.35691;60.911816;1004.52856;254.703228;32.244778
"04.03.23 15:12:08.44718";364.751136;34.04564;85.106546;1006.86334;34.349586;60.920972;1004.50567;255.801876;32.165374
"04.03.23 15:12:08.494876";365.056316;34.029161;85.117228;1006.84808;34.353248;60.919446;1004.49041;255.557732;32.171482
"04.03.23 15:12:08.945033";365.514086;34.032823;85.117228;1006.83282;34.355079;60.919446;1004.52093;255.557732;32.173009
"04.03.23 15:12:09.395191";365.178388;34.034654;85.115702;1006.84045;34.353248;60.91792;1004.46752;256.412236;32.168428
"04.03.23 15:12:09.845352";364.934244;34.02733;85.115702;1006.83282;34.362403;60.908764;1004.49041;255.13048;32.174536
"04.03.23 15:12:10.295524";365.239424;34.036485;85.111124;1006.88623;34.345924;60.920972;1004.49041;254.52012;32.018782
"04.03.23 15:12:10.745669";365.483568;34.115218;85.335446;1006.77178;34.358741;60.916394;1004.52093;255.374624;32.029471
"04.03.23 15:12:11.195826";364.934244;34.124373;85.335446;1006.84045;34.360572;61.86404;1004.56671;255.191516;32.027944
"04.03.23 15:12:11.645985";365.269942;34.126204;85.336972;1006.8786;34.336769;61.868618;1004.52093;255.74084;32.023363
"04.03.23 15:12:12.96142";365.544604;34.115218;85.336972;1006.71837;34.351417;61.853358;1004.53619;254.52012;32.034052
"04.03.23 15:12:12.546300";364.781654;34.21043;85.327816;1006.85571;34.345924;61.918976;1004.45226;255.313588;31.953121
"04.03.23 15:12:12.996472";364.99528;34.212261;85.323238;1006.8786;34.358741;62.005958;1004.52856;255.557732;31.962283
"04.03.23 15:12:13.446617";365.544604;34.219585;85.332394;1006.76415;34.35691;61.998328;1004.48278;255.801876;31.96381
"04.03.23 15:12:13.896779";365.30046;34.217754;85.329342;1006.83282;34.3386;62.007484;1004.5133;255.801876;31.956175
"04.03.23 15:12:14.346936";364.964762;34.21043;85.335446;1006.8023;34.347755;61.995276;1004.56671;255.74084;31.88746
"04.03.23 15:12:14.797093";365.208906;34.215923;85.327816;1006.82519;34.344093;62.012062;1004.47515;256.04602;31.882879
"04.03.23 15:12:15.247251";365.483568;34.204937;85.338498;1006.83282;34.344093;62.007484;1004.49804;255.862912;31.88746
"04.03.23 15:12:15.697413";364.964762;34.21043;85.335446;1006.89386;34.35691;62.004432;1004.49804;256.229128;31.885933
"04.03.23 15:12:16.147578";365.025798;34.203106;85.330868;1006.80993;34.351417;62.004432;1004.437;256.473272;31.882879
"04.03.23 15:12:16.597728";365.514086;34.206768;85.33392;1006.79467;34.35691;61.992224;1004.49804;256.717416;31.740868
"04.03.23 15:12:17.47885";364.903726;34.21043;85.396486;1006.8786;34.347755;62.013588;1004.45226;257.205704;31.737814
"04.03.23 15:12:17.498043";364.934244;34.201275;85.405642;1006.80993;34.442967;61.5741;1004.52093;257.755028;31.743922
"04.03.23 15:12:17.948203";365.514086;34.214092;85.405642;1006.86334;34.442967;61.575626;1004.5133;258.609532;31.742395
"04.03.23 15:12:18.398359";365.45305;34.199444;85.401064;1006.87097;34.437474;61.571048;1004.47515;258.914712;31.73476
"04.03.23 15:12:18.848519";364.934244;34.193951;85.405642;1006.79467;34.441136;61.46728;1004.5133;258.48746;31.667572
"04.03.23 15:12:19.298677";365.14787;34.21043;85.396486;1006.8786;34.43015;61.430656;1004.47515;260.257504;31.666045
"04.03.23 15:12:19.748837";365.483568;34.208599;85.404116;1006.83282;34.437474;61.42913;1004.49804;261.783404;31.670626
"04.03.23 15:12:20.198995";365.056316;34.204937;85.405642;1006.83282;34.442967;61.430656;1004.5133;262.332728;31.667572
"04.03.23 15:12:20.649150";364.903726;34.21043;85.40259;1006.8786;34.431981;61.424552;1004.49041;263.797592;31.656883
"04.03.23 15:12:21.99316";365.544604;34.195782;85.41022;1006.80993;34.441136;61.419974;1004.48278;263.37034;31.669099
"04.03.23 15:12:21.549484";365.086834;34.292825;85.475838;1006.86334;34.442967;61.433708;1004.49041;264.407952;31.667572
"04.03.23 15:12:21.999628";364.903726;34.298318;85.480416;1006.82519;34.442967;61.424552;1004.46752;268.070112;31.667572
"04.03.23 15:12:22.449788";366.032892;34.290994;85.481942;1006.8786;34.441136;61.423026;1004.45989;268.802544;31.669099
"04.03.23 15:12:22.899943";366.36859;34.296487;85.472786;1006.83282;34.428319;61.427604;1004.39122;270.633624;31.661464
"04.03.23 15:12:23.350101";365.971856;34.28367;85.480416;1006.80993;34.442967;61.419974;1004.45226;271.488128;31.594276
"04.03.23 15:12:23.800259";366.032892;34.292825;85.474312;1006.82519;34.43015;60.850776;1004.45989;273.990604;31.594276
"04.03.23 15:12:24.250423";366.490662;34.294656;85.472786;1006.79467;34.444798;60.846198;1004.48278;275.394432;31.595803
"04.03.23 15:12:24.700582";366.06341;34.305642;85.47889;1006.86334;34.446629;60.846198;1004.46752;276.554116;31.59733
"04.03.23 15:12:25.150735";365.75823;34.309304;85.468208;1006.84808;34.428319;60.602038;1004.46752;278.873484;31.586641
"04.03.23 15:12:25.600895";366.490662;34.296487;85.477364;1006.8023;34.446629;60.548628;1004.52856;279.727988;31.598857
"04.03.23 15:12:26.51055";366.338072;34.391699;85.475838;1006.84808;34.435643;60.557784;1004.45989;280.887672;31.594276
"04.03.23 15:12:26.501209";365.941338;34.39353;85.480416;1006.84808;34.442967;60.557784;1004.45989;284.73294;31.594276
"04.03.23 15:12:26.951369";366.338072;34.384375;85.481942;1006.81756;34.444798;60.545576;1004.44463;287.418524;31.59733
"04.03.23 15:12:27.401530";366.307554;34.373389;85.460578;1006.84808;34.431981;60.556258;1004.42937;289.859964;31.588168
"04.03.23 15:12:27.851685";366.002374;34.378882;85.47889;1006.75652;34.444798;60.55168;1004.49804;291.568972;31.595803
"04.03.23 15:12:28.301846";365.514086;34.39353;85.480416;1006.84808;34.435643;60.557784;1004.39885;294.559736;31.59733
"04.03.23 15:12:28.752002";366.490662;34.391699;85.481942;1006.84045;34.431981;60.556258;1004.50567;296.94014;31.595803
"04.03.23 15:12:29.202162";366.216;34.382544;85.477364;1006.81756;34.435643;60.547102;1004.5133;299.564688;31.595803
"04.03.23 15:12:29.652318";365.788748;34.389868;85.47126;1006.85571;34.43015;60.562362;1004.41411;303.470992;31.588168
