"Timestamp";"CO2.ppm.";"airtemp.in.degreeC.";"humidity.in.rH.";"pressure.in.mbar.";"airtemp.out.degreeC.";"humidity.out.rH.";"pressure.out.mbar.";"PAR.umol.m.2s.1.";"H2O.temp.degreeC."
"03.03.23 13:33:12.220833";366.948432;32.72732;70.620228;1008.06888;33.186901;60.37619;1005.81803;1210.160772;27.934057
"03.03.23 13:33:12.670999";366.734806;32.793236;72.22558;1007.90865;33.181408;60.380768;1005.78751;1209.245232;27.937111
"03.03.23 13:33:13.121147";367.223094;32.789574;72.22558;1007.83998;33.177746;60.377716;1005.87144;1206.315504;27.935584
"03.03.23 13:33:13.571309";367.039986;32.798729;72.214898;1008.14518;33.177746;60.386872;1005.79514;1205.76618;28.14631
"03.03.23 13:33:14.21464";366.704288;32.778588;72.800882;1007.98495;33.18507;60.36856;1005.87144;1203.32474;28.156999
"03.03.23 13:33:14.471624";367.009468;32.793236;73.841614;1007.96969;33.18507;60.380768;1005.87144;1201.859876;28.153945
"03.03.23 13:33:14.921783";367.223094;32.793236;73.84314;1008.11466;33.186901;60.380768;1005.85618;1201.005372;28.155472
"03.03.23 13:33:15.371943";366.734806;32.791405;73.844666;1007.80946;33.183239;60.37619;1005.83329;1199.479472;28.158526
"03.03.23 13:33:15.822099";366.643252;32.868307;75.431706;1007.71027;33.181408;60.377716;1005.79514;1198.258752;28.219606
"03.03.23 13:33:16.272260";367.253612;32.868307;75.439336;1008.12992;33.181408;60.374664;1005.78751;1198.502896;28.228768
"03.03.23 13:33:16.722420";366.856878;32.890279;75.450018;1008.19859;33.201549;59.669652;1005.8867;1197.465284;28.242511
"03.03.23 13:33:17.172576";366.917914;32.888448;75.454596;1007.80946;33.194225;59.675756;1005.92485;1196.061456;28.242511
"03.03.23 13:33:17.622736";367.528274;32.893941;76.908874;1007.85524;33.199718;59.675756;1005.89433;1195.39006;28.236403
"03.03.23 13:33:18.72895";367.345166;32.895772;76.898192;1008.20622;33.183239;59.67423;1005.81803;1194.16934;28.376887
"03.03.23 13:33:18.523051";366.948432;32.879293;76.901244;1008.15281;33.197887;59.297308;1005.8867;1192.155152;28.387576
"03.03.23 13:33:18.973211";367.162058;32.893941;76.901244;1007.95443;33.197887;59.303412;1005.86381;1191.849972;28.387576
"03.03.23 13:33:19.423368";367.497756;32.974505;78.213604;1008.01547;33.199718;59.304938;1005.95537;1190.324072;28.389103
"03.03.23 13:33:19.873528";367.009468;32.978167;78.213604;1008.16807;33.205211;59.219482;1005.92485;1188.98128;28.389103
"03.03.23 13:33:20.323685";366.795842;32.98366;78.201396;1008.16044;33.177746;59.228638;1005.85618;1187.821596;28.45171
"03.03.23 13:33:20.773847";367.467238;32.974505;78.212078;1008.08414;33.201549;59.222534;1005.85618;1185.807408;28.460872
"03.03.23 13:33:21.224008";367.314648;32.981829;79.281804;1007.81709;33.20338;59.22406;1005.90196;1185.074976;28.462399
"03.03.23 13:33:21.674161";367.009468;32.98366;79.284856;1007.95443;33.201549;59.221008;1005.8867;1183.671148;28.459345
"03.03.23 13:33:22.124321";367.345166;32.987322;79.284856;1008.12229;33.199718;59.217956;1005.89433;1183.304932;28.579978
"03.03.23 13:33:22.574478";367.314648;32.985491;79.271122;1007.9468;33.194225;59.22406;1005.83329;1181.412816;28.671598
"03.03.23 13:33:23.24637";366.97895;32.976336;80.299646;1008.10703;33.201549;59.221008;1005.81803;1180.985564;28.68076
"03.03.23 13:33:23.474798";367.009468;32.981829;80.30575;1007.98495;33.194225;59.228638;1005.84092;1180.314168;28.68076
"03.03.23 13:33:23.924954";366.551698;32.98366;80.308802;1008.09177;33.205211;59.230164;1005.89433;1179.032412;28.676179
"03.03.23 13:33:24.375113";366.093928;32.985491;81.050438;1008.23674;33.201549;59.222534;1005.89433;1177.811692;28.75711
"03.03.23 13:33:24.825270";365.75823;33.073379;81.172518;1007.86287;33.192394;60.17781;1005.80277;1177.445476;28.749475
"03.03.23 13:33:25.275430";366.429626;33.064224;81.180148;1008.1757;33.201549;60.179336;1005.86381;1176.285792;28.752529
"03.03.23 13:33:25.725591";366.460144;33.071548;81.181674;1008.30541;33.20338;60.17781;1005.80277;1175.85854;28.755583
"03.03.23 13:33:26.175747";365.971856;33.067886;81.98435;1007.73316;33.20338;60.53642;1005.85618;1174.515748;28.752529
"03.03.23 13:33:26.625909";366.216;33.060562;81.990454;1008.00784;33.20338;60.525738;1005.87144;1172.257416;28.827352
"03.03.23 13:33:27.76065";366.307554;33.073379;81.972142;1008.11466;33.194225;60.537946;1005.80277;1171.647056;28.81819
"03.03.23 13:33:27.526226";365.971856;33.071548;81.982824;1008.06125;33.205211;60.539472;1005.82566;1170.487372;28.825825
"03.03.23 13:33:27.976382";365.971856;33.157605;82.646634;1007.90865;33.208873;60.533368;1005.85618;1170.548408;28.828879
"03.03.23 13:33:28.426542";366.52118;33.157605;82.645108;1007.80946;33.196056;60.540998;1005.83329;1169.815976;28.822771
"03.03.23 13:33:28.876699";366.36859;33.14845;82.64816;1008.22148;33.196056;60.524212;1005.87144;1168.961472;28.973944
