"Timestamp";"CO2.ppm.";"airtemp.in.degreeC.";"humidity.in.rH.";"pressure.in.mbar.";"airtemp.out.degreeC.";"humidity.out.rH.";"pressure.out.mbar.";"PAR.umol.m.2s.1.";"H2O.temp.degreeC."
"07.03.23 12:59:48.33009";372.441672;24.573877;99.000776;1009.57199;23.998943;98.422422;1007.16854;152.223784;23.556148
"07.03.23 12:59:48.483173";371.678722;24.557398;98.994672;1009.53384;23.984295;98.413266;1007.04646;151.918604;23.554621
"07.03.23 12:59:48.933338";371.800794;24.54275;98.99162;1009.48043;23.989788;98.402584;1007.08461;151.36928;23.560729
"07.03.23 12:59:49.383483";372.044938;24.553736;98.990094;1009.48043;23.97514;98.416318;1007.06172;152.59;23.559202
"07.03.23 12:59:49.833642";371.953384;24.551905;98.997724;1009.57962;23.982464;98.416318;1007.06172;151.97964;23.754658
"07.03.23 12:59:50.283798";371.617686;24.557398;98.990094;1009.44228;23.987957;98.416318;1007.07698;151.857568;23.77909
"07.03.23 12:59:50.733959";372.16701;24.553736;98.987042;1009.57199;23.982464;98.41174;1007.06935;152.773108;23.768401
"07.03.23 12:59:51.184113";372.228046;24.623314;99.139642;1009.48043;23.99345;98.40411;1007.06935;151.97964;23.782144
"07.03.23 12:59:51.634271";371.55665;24.643455;99.135064;1009.53384;23.986126;98.336966;1007.04646;152.101712;23.777563
"07.03.23 12:59:52.84431";371.892348;24.645286;99.138116;1009.5491;23.986126;98.336966;1007.09224;152.834144;23.922628
"07.03.23 12:59:52.534587";372.228046;24.656272;99.154902;1009.5491;24.000774;98.352226;1007.13802;152.651036;23.936371
"07.03.23 12:59:52.984746";371.953384;24.656272;99.14422;1009.69407;23.989788;98.3507;1007.13039;152.773108;23.925682
"07.03.23 12:59:53.434903";372.01442;24.637962;99.148798;1009.5491;23.998943;98.34307;1007.12276;153.322432;23.934844
"07.03.23 12:59:53.885061";372.380636;24.659934;99.148798;1009.67118;23.995281;98.352226;1007.17617;153.017252;23.934844
"07.03.23 12:59:54.335220";372.380636;24.658103;99.15185;1009.67881;24.000774;98.352226;1007.15328;153.20036;24.153205
"07.03.23 12:59:54.785379";371.953384;24.663596;99.156428;1009.57962;24.009929;98.346122;1007.14565;153.627612;24.154732
"07.03.23 12:59:55.235536";372.258564;24.650779;99.14422;1009.67118;23.987957;98.3507;1007.08461;152.956216;24.14557
"07.03.23 12:59:55.685691";372.441672;24.733174;99.298346;1009.51095;23.997112;98.341544;1007.16854;153.139324;24.154732
"07.03.23 12:59:56.135849";371.892348;24.745991;99.295294;1009.63303;23.991619;98.353752;1007.15328;153.81072;24.156259
"07.03.23 12:59:56.586006";372.01442;24.747822;99.29682;1009.55673;24.000774;98.352226;1007.14565;153.139324;24.229555
"07.03.23 12:59:57.36172";372.441672;24.729512;99.29682;1009.52621;23.995281;98.346122;1007.15328;153.261396;24.229555
"07.03.23 12:59:57.486332";371.983902;24.742329;99.290716;1009.6254;23.99345;98.349174;1007.09987;153.749684;24.218866
"07.03.23 12:59:57.936481";372.01442;24.731343;99.295294;1009.65592;24.006267;98.346122;1007.13802;153.078288;24.228028
"07.03.23 12:59:58.386637";373.052032;24.74416;99.295294;1009.64066;24.002605;98.349174;1007.15328;153.566576;24.232609
"07.03.23 12:59:58.836797";373.448766;24.738667;99.295294;1009.57199;24.008098;98.355278;1007.1075;153.932792;24.447916
"07.03.23 12:59:59.286956";372.92996;24.736836;99.299872;1009.67881;24.009929;98.349174;1007.12276;153.20036;24.45097
"07.03.23 12:59:59.737112";373.08255;24.740498;99.287664;1009.64066;23.995281;98.3507;1007.08461;153.627612;24.441808
"07.03.23 13:00:00.187272";373.479284;24.813738;99.516564;1009.64066;24.000774;98.346122;1007.14565;153.81072;24.45097
"07.03.23 13:00:00.637429";372.960478;24.832048;99.513512;1009.67881;24.006267;98.423948;1007.13039;153.627612;24.45097
"07.03.23 13:00:01.87586";373.021514;24.824724;99.516564;1009.67881;24.002605;98.423948;1007.12276;153.749684;24.519685
"07.03.23 13:00:01.537746";373.479284;24.821062;99.521142;1009.64829;24.006267;98.416318;1007.15328;153.688648;24.524266
"07.03.23 13:00:01.987901";373.052032;24.839372;99.511986;1009.63303;23.995281;98.423948;1007.09987;153.993828;24.513577
"07.03.23 13:00:02.438058";373.021514;24.822893;99.519616;1009.69407;24.006267;98.420896;1007.1075;153.749684;24.521212
"07.03.23 13:00:02.888221";373.448766;24.833879;99.519616;1009.64066;23.995281;98.427;1007.13802;153.993828;24.519685
"07.03.23 13:00:03.338374";373.479284;24.843034;99.516564;1009.58725;23.995281;98.422422;1007.13039;154.1159;24.887692
"07.03.23 13:00:03.788532";373.021514;24.828386;99.522668;1009.58725;24.002605;98.416318;1007.13039;153.627612;24.887692
"07.03.23 13:00:04.238689";372.92996;24.830217;99.51046;1009.57199;23.987957;98.420896;1007.06172;153.81072;24.875476
"07.03.23 13:00:04.688850";373.418248;24.907119;99.595916;1009.63303;23.997112;98.422422;1007.16091;154.237972;24.890746
"07.03.23 13:00:05.139008";372.960478;24.916274;99.591338;1009.65592;24.009929;98.420896;1007.13039;154.237972;24.889219
"07.03.23 13:00:05.589168";372.960478;24.929091;99.597442;1009.72459;24.004436;98.427;1007.08461;154.176936;24.884638
"07.03.23 13:00:06.39335";373.418248;24.910781;99.592864;1009.61014;24.008098;98.417844;1007.13802;154.1159;24.957934
"07.03.23 13:00:06.489479";373.174104;24.919936;99.582182;1009.67118;23.997112;98.41937;1007.11513;154.360044;24.95488
"07.03.23 13:00:06.939639";372.960478;24.916274;99.589812;1009.58725;24.01176;98.422422;1007.09987;154.299008;24.960988
"07.03.23 13:00:07.389796";373.326694;24.919936;99.592864;1009.59488;24.009929;98.422422;1007.16091;154.787296;24.960988
"07.03.23 13:00:07.839954";373.418248;24.921767;99.588286;1009.63303;24.000774;98.422422;1007.13039;154.604188;24.97015
"07.03.23 13:00:08.290113";372.990996;24.899795;99.589812;1009.59488;23.998943;98.414792;1007.13802;154.237972;25.180876
"07.03.23 13:00:08.740270";372.838406;24.914443;99.582182;1009.65592;23.998943;98.427;1007.11513;154.848332;25.176295
"07.03.23 13:00:09.190426";373.448766;24.998669;99.740886;1009.63303;24.006267;98.423948;1007.14565;154.787296;25.179349
"07.03.23 13:00:09.640584";373.143586;24.996838;99.73936;1009.65592;24.006267;98.420896;1007.13802;154.72626;25.180876
"07.03.23 13:00:10.90744";372.92996;24.995007;99.73936;1009.57199;24.090493;98.352226;1007.12276;155.153512;25.24501
"07.03.23 13:00:10.540901";373.326694;24.971204;99.740886;1009.66355;24.090493;98.33544;1007.14565;154.543152;25.249591
"07.03.23 13:00:10.991063";373.113068;24.993176;99.734782;1009.67881;24.090493;98.3507;1007.13039;154.848332;25.251118
"07.03.23 13:00:11.441220";372.990996;25.0005;99.742412;1009.6254;24.090493;98.353752;1007.15328;155.33662;25.254172
"07.03.23 13:00:11.891380";373.204622;25.005993;99.743938;1009.64066;24.094155;98.3507;1007.14565;155.275584;25.255699
"07.03.23 13:00:12.341529";373.418248;25.0005;99.73936;1009.59488;24.079507;98.347648;1007.09987;155.03144;25.24501
"07.03.23 13:00:12.791691";373.021514;24.993176;99.73936;1009.64066;24.083169;98.340018;1007.11513;155.092476;25.252645
