"Timestamp";"CO2.ppm.";"airtemp.in.degreeC.";"humidity.in.rH.";"pressure.in.mbar.";"airtemp.out.degreeC.";"humidity.out.rH.";"pressure.out.mbar.";"PAR.umol.m.2s.1.";"H2O.temp.degreeC."
"04.03.23 11:41:50.387692";361.424674;30.771812;79.142938;1010.96828;31.297309;71.98905;1008.88529;669.503884;30.983476
"04.03.23 11:41:50.837847";360.509134;30.762657;79.127678;1010.9988;31.284492;71.99668;1008.8624;671.396;30.97126
"04.03.23 11:41:51.288006";360.661724;30.751671;79.13836;1010.77753;31.306464;71.995154;1008.94633;672.9219;30.977368
"04.03.23 11:41:51.738166";361.088976;30.766319;79.13836;1011.1514;31.289985;72.578086;1008.90055;674.508836;30.759007
"04.03.23 11:41:52.188325";360.936386;30.766319;80.16078;1011.01406;31.302802;72.578086;1008.8624;674.75298;30.760534
"04.03.23 11:41:52.638489";360.661724;30.758995;80.156202;1010.99117;31.304633;72.57656;1008.90055;675.9737;30.760534
"04.03.23 11:41:53.88639";360.905868;30.758995;80.142468;1010.95302;31.293647;72.587242;1008.8624;677.560636;30.755953
"04.03.23 11:41:53.538794";361.150012;30.760826;80.151624;1011.05221;31.29914;72.434642;1008.90818;678.72032;30.762061
"04.03.23 11:41:53.988953";360.600688;30.769981;81.250344;1011.0751;31.302802;72.43922;1008.87003;680.429328;30.762061
"04.03.23 11:41:54.439114";360.814314;30.76815;81.25187;1010.89961;31.302802;72.43922;1008.88529;682.931804;30.760534
"04.03.23 11:41:54.889272";361.18053;30.753502;81.25187;1011.12851;31.29914;72.434642;1008.9387;684.640812;30.755953
"04.03.23 11:41:55.339428";360.631206;30.760826;81.238136;1010.9225;31.295478;72.43922;1008.90055;688.608152;30.75748
"04.03.23 11:41:55.789586";360.539652;30.846883;82.27429;1010.93776;31.302802;72.43159;1008.94633;688.913332;30.763588
"04.03.23 11:41:56.239741";361.18053;30.854207;82.272764;1011.22007;31.302802;72.436168;1008.92344;692.45342;30.690292
"04.03.23 11:41:56.689900";361.058458;30.850545;82.27429;1010.93776;31.302802;72.436168;1008.83951;696.72594;30.684184
"04.03.23 11:41:57.140057";360.661724;30.846883;82.277342;1010.89198;31.297309;72.430064;1008.90055;695.871436;30.687238
"04.03.23 11:41:57.590219";360.783796;30.8597;83.221936;1011.12088;31.293647;72.433116;1008.87766;696.664904;30.682657
"04.03.23 11:41:58.40376";361.02794;30.846883;83.22804;1011.02932;31.39069;71.70674;1008.90055;698.373912;30.690292
"04.03.23 11:41:58.490532";360.661724;30.846883;83.229566;1010.96828;31.387028;71.711318;1008.89292;699.411524;30.690292
"04.03.23 11:41:58.940690";360.448098;30.852376;83.284502;1011.11325;31.388859;71.712844;1008.83188;701.30364;30.685711
"04.03.23 11:41:59.390849";361.18053;30.834066;84.087178;1011.09799;31.392521;71.70674;1008.87766;702.82954;30.693346
"04.03.23 11:41:59.841004";360.631206;30.856038;84.076496;1011.01406;31.379704;72.291198;1008.90055;704.05026;30.687238
"04.03.23 11:42:00.291164";360.661724;30.850545;84.087178;1011.02169;31.394352;72.288146;1008.89292;705.942376;30.546754
"04.03.23 11:42:00.741326";361.119494;30.938433;84.961576;1011.06747;31.394352;72.283568;1008.87766;706.613772;30.537592
"04.03.23 11:42:01.191485";361.088976;30.945757;84.956998;1011.10562;31.385197;72.285094;1008.90818;709.482464;30.537592
"04.03.23 11:42:01.641635";360.631206;30.931109;84.963102;1011.13614;31.39069;72.570456;1008.87766;708.750032;30.545227
"04.03.23 11:42:02.91792";360.631206;30.943926;84.95242;1011.02932;31.381535;72.578086;1008.9387;711.67976;30.540646
"04.03.23 11:42:02.541949";361.150012;30.949419;85.681848;1011.17429;31.388859;72.575034;1008.95396;712.229084;30.470404
"04.03.23 11:42:02.992110";360.692242;30.942095;85.686426;1011.17429;31.385197;72.582664;1008.98448;714.914668;30.468877
"04.03.23 11:42:03.442270";360.600688;30.938433;85.681848;1011.12851;31.385197;72.074506;1008.91581;716.440568;30.461242
"04.03.23 11:42:03.892425";361.211048;30.931109;85.67727;1010.89198;31.392521;72.060772;1008.9387;717.905432;30.473458
"04.03.23 11:42:04.342582";360.87535;30.940264;86.328872;1010.9988;31.381535;72.069928;1008.92344;719.370296;30.471931
"04.03.23 11:42:04.792741";360.661724;30.947588;86.336502;1011.18955;31.387028;71.389332;1008.94633;722.177952;30.468877
"04.03.23 11:42:05.242897";361.6383;30.934771;86.334976;1011.28874;31.381535;70.980364;1008.9387;722.238988;30.470404
"04.03.23 11:42:05.693054";362.035034;30.940264;86.331924;1010.91487;31.376042;70.986468;1008.99211;721.811736;30.464296
"04.03.23 11:42:06.143213";361.607782;31.020828;86.843134;1011.0751;31.392521;70.98189;1008.97685;725.534932;30.471931
"04.03.23 11:42:06.593374";361.607782;31.037307;86.83703;1011.21244;31.387028;70.624806;1008.9387;724.070068;30.470404
"04.03.23 11:42:07.43530";362.09607;31.028152;86.843134;1011.04458;31.379704;70.624806;1008.95396;726.145292;30.400162
"04.03.23 11:42:07.493687";361.729854;31.035476;86.846186;1010.93013;31.39069;70.618702;1008.95396;729.136056;30.398635
"04.03.23 11:42:07.943845";361.546746;31.026321;87.345188;1011.39556;31.379704;70.62328;1008.87003;728.76984;30.387946
"04.03.23 11:42:08.394002";362.126588;31.02449;87.352818;1010.87672;31.376042;70.469154;1008.93107;733.04236;30.400162
"04.03.23 11:42:08.844159";362.004516;31.033645;87.34824;1010.97591;31.381535;70.47068;1008.95396;733.9579;30.400162
"04.03.23 11:42:09.294320";361.6383;31.035476;87.590874;1011.26585;31.392521;70.476784;1008.99211;735.117584;30.255097
"04.03.23 11:42:09.744485";361.912962;31.119702;87.780098;1010.96828;31.392521;70.473732;1008.97685;742.319832;30.25357
"04.03.23 11:42:10.194632";362.004516;31.117871;87.772468;1011.11325;31.381535;70.472206;1008.87003;745.85992;30.245935
"04.03.23 11:42:10.644790";361.668818;31.110547;87.780098;1011.31926;31.392521;70.467628;1008.96922;752.451808;30.25357
"04.03.23 11:42:11.94949";361.577264;31.110547;88.192118;1010.96065;31.39069;70.473732;1008.99974;758.860588;30.258151
"04.03.23 11:42:11.545109";362.157106;31.127026;88.2028;1011.05984;31.387028;70.47831;1008.96922;760.996848;30.255097
"04.03.23 11:42:11.995264";361.912962;31.121533;88.204326;1011.21244;31.392521;70.469154;1008.94633;761.973424;30.258151
"04.03.23 11:42:12.445423";361.48571;31.119702;88.189066;1010.94539;31.379704;70.476784;1008.98448;762.217568;30.245935
"04.03.23 11:42:12.895583";362.126588;31.108716;88.482058;1011.1514;31.304633;69.962522;1009.015;761.11892;30.259678
"04.03.23 11:42:13.345736";362.09607;31.110547;88.486636;1011.23533;31.300971;69.968626;1008.98448;761.546172;30.261205
