"Timestamp";"CO2.ppm.";"airtemp.in.degreeC.";"humidity.in.rH.";"pressure.in.mbar.";"airtemp.out.degreeC.";"humidity.out.rH.";"pressure.out.mbar.";"PAR.umol.m.2s.1.";"H2O.temp.degreeC."
"07.03.23 14:06:35.425922";374.486378;25.344728;98.646744;1009.44991;24.608666;98.54145;1007.13039;249.393096;24.434173
"07.03.23 14:06:35.876079";373.601356;25.355714;98.628432;1009.57962;24.606835;98.550606;1007.02357;249.881384;24.4357
"07.03.23 14:06:36.326234";373.8455;25.342897;98.637588;1009.48806;24.614159;98.54908;1007.06935;250.064492;24.4357
"07.03.23 14:06:36.776392";374.211716;25.350221;98.634536;1009.48806;24.614159;98.547554;1007.03883;249.759312;24.437227
"07.03.23 14:06:37.226553";373.784464;25.331911;98.626906;1009.49569;24.603173;98.550606;1007.05409;249.576204;24.647953
"07.03.23 14:06:37.676710";373.753946;25.328249;98.631484;1009.46517;24.612328;98.542976;1007.02357;249.148952;24.655588
"07.03.23 14:06:38.126867";373.174104;25.344728;98.623854;1009.49569;24.610497;98.555184;1007.03883;249.271024;24.655588
"07.03.23 14:06:38.577030";373.265658;25.34839;98.634536;1009.42702;24.608666;98.483462;1007.07698;249.271024;24.657115
"07.03.23 14:06:39.27180";372.746852;25.434447;98.768824;1009.4728;24.610497;98.474306;1007.06172;249.087916;24.658642
"07.03.23 14:06:39.477340";372.960478;25.43994;98.771876;1009.51858;24.599511;98.481936;1007.0312;249.33206;24.866314
"07.03.23 14:06:39.927500";373.23514;25.419799;98.776454;1009.51095;24.601342;98.469728;1007.04646;249.148952;24.877003
"07.03.23 14:06:40.377655";372.685816;25.430785;98.771876;1009.38887;24.608666;98.48041;1006.98542;249.393096;24.877003
"07.03.23 14:06:40.827814";372.746852;25.434447;98.77798;1009.51858;24.610497;98.486514;1007.0312;249.02688;24.875476
"07.03.23 14:06:41.277971";373.265658;25.428954;98.774928;1009.46517;24.610497;98.475832;1007.07698;248.965844;24.880057
"07.03.23 14:06:41.728130";372.899442;25.438109;98.767298;1009.45754;24.601342;98.471254;1006.97016;248.843772;25.012906
"07.03.23 14:06:42.178285";372.685816;25.410644;98.773402;1009.4728;24.606835;98.468202;1007.09224;248.355484;25.022068
"07.03.23 14:06:42.628443";373.08255;25.427123;98.773402;1009.48043;24.610497;98.474306;1007.08461;248.172376;25.020541
"07.03.23 14:06:43.78600";373.265658;25.428954;98.776454;1009.4728;24.526271;98.477358;1007.0312;247.623052;25.014433
"07.03.23 14:06:43.528761";372.716334;25.425292;98.91532;1009.48806;24.518947;98.47278;1007.08461;247.684088;25.022068
"07.03.23 14:06:43.978917";372.716334;25.423461;98.910742;1009.48806;24.515285;98.478884;1007.02357;247.80616;25.157971
"07.03.23 14:06:44.429078";373.23514;25.425292;98.921424;1009.4728;24.52444;98.469728;1007.00831;247.684088;25.16866
"07.03.23 14:06:44.879235";372.838406;25.438109;98.921424;1009.4728;24.513454;98.475832;1007.06935;248.050304;25.167133
"07.03.23 14:06:45.329390";372.746852;25.441771;98.92295;1009.48043;24.517116;98.478884;1007.05409;248.172376;25.164079
"07.03.23 14:06:45.779551";373.23514;25.432616;98.918372;1009.4728;24.520778;98.47278;1007.07698;247.989268;25.167133
"07.03.23 14:06:46.229708";373.021514;25.432616;98.912268;1009.51095;24.509792;98.475832;1007.01594;248.172376;25.232794
"07.03.23 14:06:46.679870";372.746852;25.416137;98.919898;1009.48043;24.528102;98.471254;1007.09987;247.867196;25.240429
"07.03.23 14:06:47.130030";372.990996;25.425292;98.92295;1009.50332;24.522609;98.471254;1007.09987;247.867196;25.240429
"07.03.23 14:06:47.580180";373.174104;25.428954;98.919898;1009.51095;24.518947;98.478884;1007.13039;247.562016;25.234321
"07.03.23 14:06:48.30340";372.746852;25.515011;99.066394;1009.44991;24.522609;98.468202;1007.06935;247.1958;25.312198
"07.03.23 14:06:48.480495";372.563744;25.509518;99.057238;1009.51095;24.513454;98.477358;1007.05409;247.50098;25.303036
"07.03.23 14:06:48.930655";373.265658;25.505856;99.069446;1009.4728;24.52444;98.463624;1007.06172;247.50098;25.312198
"07.03.23 14:06:49.380813";372.960478;25.518673;99.069446;1009.56436;24.518947;98.471254;1007.11513;247.745124;25.312198
"07.03.23 14:06:49.830981";372.746852;25.51318;99.072498;1009.3202;24.520778;98.471254;1007.1075;247.684088;25.312198
"07.03.23 14:06:50.281128";373.174104;25.509518;99.069446;1009.49569;24.515285;98.47278;1007.07698;247.378908;25.312198
"07.03.23 14:06:50.731284";373.021514;25.518673;99.055712;1009.33546;24.509792;98.483462;1007.02357;247.684088;25.304563
"07.03.23 14:06:51.181444";372.685816;25.518673;99.06792;1009.48043;24.518947;98.475832;1007.06935;247.562016;25.313725
"07.03.23 14:06:51.631602";372.92996;25.518673;99.066394;1009.54147;24.52444;98.475832;1007.11513;247.50098;25.309144
"07.03.23 14:06:52.81756";373.23514;25.516842;99.06792;1009.48043;24.511623;98.478884;1007.12276;247.50098;25.310671
"07.03.23 14:06:52.531917";372.77737;25.58642;99.215942;1009.40413;24.517116;98.468202;1007.09987;247.012692;25.527505
"07.03.23 14:06:52.982074";372.533226;25.591913;99.202208;1009.50332;24.50613;98.481936;1007.07698;247.134764;25.515289
"07.03.23 14:06:53.432235";373.143586;25.588251;99.211364;1009.50332;24.509792;98.466676;1007.07698;247.378908;25.524451
"07.03.23 14:06:53.882389";373.08255;25.60473;99.211364;1009.49569;24.50613;98.475832;1007.07698;247.378908;25.525978
"07.03.23 14:06:54.332545";372.685816;25.597406;99.21289;1009.45754;24.509792;98.483462;1007.05409;247.50098;25.51987
"07.03.23 14:06:54.782707";373.113068;25.595575;99.215942;1009.44228;24.511623;98.463624;1007.09224;247.073728;25.597747
"07.03.23 14:06:55.232865";373.021514;25.60473;99.203734;1009.51095;24.513454;98.48041;1007.06172;247.378908;25.594693
"07.03.23 14:06:55.683033";372.77737;25.597406;99.214416;1009.49569;24.518947;98.48041;1007.07698;247.317872;25.599274
"07.03.23 14:06:56.133177";372.655298;25.601068;99.208312;1009.3965;24.522609;98.474306;1007.09987;247.256836;25.599274
"07.03.23 14:06:56.583337";373.204622;25.606561;99.211364;1009.60251;24.517116;98.478884;1007.1075;247.256836;25.590112
"07.03.23 14:06:57.33492";372.960478;25.672477;99.287664;1009.41176;24.431059;98.54145;1007.06935;246.951656;25.745866
"07.03.23 14:06:57.483651";372.533226;25.681632;99.280034;1009.52621;24.427397;98.550606;1007.1075;247.256836;25.739758
"07.03.23 14:06:57.933812";373.174104;25.687125;99.28919;1009.51858;24.43289;98.539924;1007.09987;247.256836;25.742812
"07.03.23 14:06:58.383980";373.174104;25.685294;99.284612;1009.38124;24.431059;98.550606;1007.11513;247.256836;25.742812
"07.03.23 14:06:58.834124";372.655298;25.688956;99.286138;1009.61014;24.416411;98.550606;1007.05409;247.50098;25.735177
"07.03.23 14:06:59.284285";373.021514;25.672477;99.284612;1009.40413;24.431059;98.54145;1007.13802;247.439944;25.819162
"07.03.23 14:06:59.734440";373.113068;25.683463;99.275456;1009.50332;24.423735;98.550606;1007.05409;248.233412;25.814581
